# File: data.dat
# Number of data points:     2999
# NOS: Number of occupied states 
# FOS: Fraction of occupied states 
# FOS: Area occupied 
# Grid size          NOS           FOS          AREA
# Maximum and minimum x data:
# Maximum and minimum y data:
# Column 1: Number of bins (total number of states)
# Column 2: Number of occupied bins (number of occupied states)
# Column 3: Fraction of the states occupied
# Column 4: Number of states occupied relative to random distribution
# Column 5: Entropy relative to random distribution for T=298.15K in cal / mol K
         629        2802       2.22734       0.93806      -0.12704
         631        2823       2.23693       0.94510      -0.11220
         633        2822       2.22907       0.94476      -0.11291
         635        2824       2.22362       0.94511      -0.11217
         637        2831       2.22214       0.94777      -0.10658
         639        2818       2.20501       0.94311      -0.11639
         641        2830       2.20749       0.94712      -0.10795
         643        2819       2.19207       0.94376      -0.11502
         645        2818       2.18450       0.94311      -0.11639
         647        2830       2.18702       0.94712      -0.10795
         649        2818       2.17103       0.94311      -0.11639
         651        2838       2.17972       0.94980      -0.10234
         653        2823       2.16156       0.94478      -0.11287
         655        2818       2.15114       0.94311      -0.11639
         657        2827       2.15145       0.94612      -0.11006
         659        2824       2.14264       0.94511      -0.11217
         661        2829       2.13994       0.94679      -0.10865
         663        2825       2.13047       0.94545      -0.11146
         665        2823       2.12256       0.94446      -0.11353
         667        2817       2.11169       0.94246      -0.11776
         669        2831       2.11584       0.94746      -0.10725
         671        2841       2.11699       0.95080      -0.10024
         673        2845       2.11367       0.95214      -0.09744
         675        2829       2.09556       0.94647      -0.10932
         677        2824       2.08567       0.94480      -0.11283
         679        2841       2.09205       0.95080      -0.10024
         681        2847       2.09031       0.95249      -0.09671
         683        2851       2.08712       0.95383      -0.09392
         685        2851       2.08102       0.95383      -0.09392
         687        2851       2.07496       0.95383      -0.09392
         689        2846       2.06531       0.95216      -0.09741
         691        2845       2.05861       0.95182      -0.09811
         693        2847       2.05411       0.95249      -0.09671
         695        2848       2.04892       0.95283      -0.09602
         697        2855       2.04806       0.95517      -0.09114
         699        2845       2.03505       0.95182      -0.09811
         701        2842       2.02710       0.95082      -0.10021
         703        2851       2.02774       0.95383      -0.09392
         705        2860       2.02837       0.95684      -0.08766
         707        2866       2.02687       0.95853      -0.08416
         709        2865       2.02045       0.95851      -0.08419
         711        2858       2.00985       0.95617      -0.08905
         713        2835       1.98808       0.94848      -0.10511
         715        2851       1.99371       0.95351      -0.09459
         717        2878       2.00697       0.96286      -0.07519
         719        2862       1.99026       0.95719      -0.08694
         721        2847       1.97434       0.95217      -0.09738
         723        2851       1.97165       0.95351      -0.09459
         725        2871       1.98000       0.96020      -0.08070
         727        2869       1.97318       0.95953      -0.08208
         729        2857       1.95953       0.95552      -0.09041
         731        2859       1.95554       0.95619      -0.08902
         733        2863       1.95293       0.95720      -0.08691
         735        2854       1.94150       0.95452      -0.09250
         737        2863       1.94233       0.95753      -0.08624
         739        2855       1.93166       0.95485      -0.09180
         741        2856       1.92713       0.95518      -0.09111
         743        2879       1.93742       0.96255      -0.07583
         745        2873       1.92819       0.96087      -0.07931
         747        2854       1.91031       0.95420      -0.09316
         749        2855       1.90587       0.95453      -0.09247
         751        2854       1.90013       0.95452      -0.09250
         753        2868       1.90438       0.95888      -0.08344
         755        2859       1.89338       0.95587      -0.08968
         757        2875       1.89894       0.96122      -0.07860
         759        2862       1.88538       0.95687      -0.08760
         761        2861       1.87976       0.95654      -0.08830
         763        2877       1.88532       0.96189      -0.07721
         765        2875       1.87908       0.96122      -0.07860
         767        2871       1.87158       0.95988      -0.08136
         769        2865       1.86281       0.95787      -0.08552
         771        2873       1.86316       0.96055      -0.07998
         773        2890       1.86934       0.96623      -0.06826
         775        2884       1.86065       0.96423      -0.07239
         777        2871       1.84749       0.95988      -0.08136
         779        2872       1.84339       0.96021      -0.08067
         781        2876       1.84123       0.96155      -0.07791
         783        2878       1.83780       0.96190      -0.07719
         785        2888       1.83949       0.96556      -0.06963
         787        2878       1.82846       0.96222      -0.07652
         789        2882       1.82636       0.96324      -0.07443
         791        2888       1.82554       0.96556      -0.06963
         793        2884       1.81841       0.96390      -0.07305
         795        2879       1.81069       0.96255      -0.07583
         797        2881       1.80740       0.96290      -0.07512
         799        2876       1.79975       0.96123      -0.07857
         801        2877       1.79588       0.96156      -0.07788
         803        2887       1.79763       0.96491      -0.07098
         805        2891       1.79565       0.96624      -0.06823
         807        2888       1.78934       0.96556      -0.06963
         809        2884       1.78245       0.96390      -0.07305
